time_sec,event_type,reason,position,goal,frontier_count,coverage_proxy,trajectory_count
55.18746471405029,MOTION_STUCK,20s_displacement_below_0.2m_with_planner_output,"[7.499999999999989, -11.500000000000021, 1.2000000476837134]","[-9.253401756286621, -9.52040958404541, 1.2000000476837158]",119,0.08393461934913857,1115
60.21108102798462,MOTION_STUCK,20s_displacement_below_0.2m_with_planner_output,"[7.49999999999999, -11.50000000000002, 1.2000000476837134]","[-8.53972339630127, -10.847667694091797, 1.2000000476837158]",119,0.08393461934913857,1220
60.96039533615112,REPEATED_GOAL,three_consecutive_goals_within_0.5m,"[7.49999999999999, -11.50000000000002, 1.2000000476837134]","[-8.53972339630127, -10.847667694091797, 1.2000000476837158]",119,0.08393461934913857,1237
65.21185731887817,MOTION_STUCK,20s_displacement_below_0.2m_with_planner_output,"[7.49999999999999, -11.50000000000002, 1.2000000476837134]","[-8.53972339630127, -10.847667694091797, 1.2000000476837158]",119,0.08393461934913857,1324
65.58632612228394,COVERAGE_STALL,20s_frontier_stable_and_coverage_gain_below_0.01,"[7.49999999999999, -11.50000000000002, 1.2000000476837134]","[-8.53972339630127, -10.847667694091797, 1.2000000476837158]",119,0.08393461934913857,1331
67.46020150184631,REPEATED_GOAL,three_consecutive_goals_within_0.5m,"[7.49999999999999, -11.50000000000002, 1.2000000476837134]","[-8.53972339630127, -9.152332305908203, 1.2000000476837158]",119,0.08393461934913857,1371
70.21251678466797,MOTION_STUCK,20s_displacement_below_0.2m_with_planner_output,"[7.49999999999999, -11.50000000000002, 1.2000000476837134]","[-8.53972339630127, -9.152332305908203, 1.2000000476837158]",119,0.08393461934913857,1428
73.96083545684814,REPEATED_GOAL,three_consecutive_goals_within_0.5m,"[7.49999999999999, -11.50000000000002, 1.2000000476837134]","[-9.253401756286621, -10.47959041595459, 1.2000000476837158]",119,0.08393461934913857,1505
75.21278762817383,MOTION_STUCK,20s_displacement_below_0.2m_with_planner_output,"[7.49999999999999, -11.50000000000002, 1.2000000476837134]","[-9.253401756286621, -10.47959041595459, 1.2000000476837158]",119,0.08393461934913857,1532
78.96288418769836,REPEATED_GOAL,three_consecutive_goals_within_0.5m,"[7.49999999999999, -11.50000000000002, 1.2000000476837134]","[-9.253401756286621, -10.47959041595459, 1.2000000476837158]",119,0.08393461934913857,1609
