time_sec,coverage_proxy,odom_total_distance,coverage_gain_per_meter,path_length_regret_avg,near_high_gain_candidate_ignored_count,route_revisit_ratio,route_tortuosity,main_route_issue
30.013298749923706,0.08010602267707259,1.9105292726256164,0.004508877532302789,-4.881266297794242,0,0.7,1.0756041794593738,TRAVEL_TRAJ_MISSING_AFTER_GOAL
60.01844787597656,0.08695332057134443,5.5255287866814236,0.002798219139440295,4.380550919067677,0,0.8461538461538461,1.9621060314465122,TRAVEL_TRAJ_MISSING_AFTER_GOAL
90.01878595352173,0.09129730525695774,12.127318476243502,0.0016331413354758763,5.380836375535993,0,0.8813559322033898,1.5629070442755812,TRAVEL_TRAJ_MISSING_AFTER_GOAL
120.03460645675659,0.09858636430569871,17.236564683369004,0.0015719306392251889,3.5525802046706914,0,0.8690476190476191,2.0572622811037693,TRAVEL_TRAJ_MISSING_AFTER_GOAL
150.06782126426697,0.12126343690178178,28.735033531573254,0.0017320932193160589,1.5802649819700263,0,0.8561151079136691,4.298447822313931,TRAVEL_TRAJ_MISSING_AFTER_GOAL
180.10072231292725,0.1298777794139302,33.5729345519119,0.0017390823896769275,2.452443272132518,0,0.8711656441717791,5.592127166582986,TRAVEL_TRAJ_MISSING_AFTER_GOAL
210.1014449596405,0.13054042114563394,38.747645422380444,0.0015239310759926467,3.0447970671030826,0,0.8829787234042553,4.842838840564105,TRAVEL_TRAJ_MISSING_AFTER_GOAL
240.11495757102966,0.13731409218082757,48.20408883012725,0.0013654943722277108,2.3131176728031675,0,0.8888888888888888,3.893802967314575,TRAVEL_TRAJ_MISSING_AFTER_GOAL
270.1241226196289,0.14813724046532176,53.96347902904799,0.0014203228123809452,2.1468204925249776,0,0.8850574712643678,3.2944469012672815,TRAVEL_TRAJ_MISSING_AFTER_GOAL
300.0022146701813,0.15807686644087762,59.03625424911289,0.0014666443082684997,1.7864743023215846,0,0.8842105263157894,3.102374812549027,TRAVEL_TRAJ_MISSING_AFTER_GOAL
