time_sec,coverage_proxy,odom_total_distance,coverage_gain_per_meter,path_length_regret_avg,near_high_gain_candidate_ignored_count,route_revisit_ratio,route_tortuosity,main_route_issue
30.02639126777649,0.10867324399941099,6.311370137592533,0.0037330396397902473,0.06622290026335699,0,0.8387096774193549,1.1478621302172654,GOAL_TO_PATH_TIMEOUT
60.05909729003906,0.13289648063613607,14.409474839682696,0.0033161396978988486,-2.0091911174438204,0,0.8428571428571429,1.5707542344124983,GOAL_TO_PATH_TIMEOUT
90.05959010124207,0.14003828596672066,22.774680958651487,0.002411697312996442,-2.8424171420563935,0,0.8636363636363636,1.8717616771085834,GOAL_TO_PATH_TIMEOUT
120.06022763252258,0.14011191282579885,30.36430299101121,0.0018113132301337768,-3.923942593654185,0,0.8571428571428572,3.9279079255805667,GOAL_TO_PATH_TIMEOUT
150.06497526168823,0.14570755411574143,36.37857908627714,0.0016656754206271246,-2.968934407537287,0,0.8587570621468926,3.505091995434186,GOAL_TO_PATH_TIMEOUT
180.08031821250916,0.1592548961861287,42.46434490032203,0.001745988246510705,-2.6346493188299323,0,0.8592233009708738,4.940982663361743,GOAL_TO_PATH_TIMEOUT
210.08084344863892,0.18804299808570166,55.68048235826174,0.0018485893913244712,-2.845983866094005,0,0.8666666666666667,5.08909405524423,GOAL_TO_PATH_TIMEOUT
240.0876657962799,0.20063319098807245,61.71469899993033,0.0018718480972225633,-2.307317035680878,0,0.8662207357859532,4.000592560994508,GOAL_TO_PATH_TIMEOUT
270.09328627586365,0.2160948313944927,68.67012962296636,0.0019074113157971492,-2.32240508297055,0,0.8648648648648649,4.586697908893246,GOAL_TO_PATH_TIMEOUT
300.0046446323395,0.2375938742453247,77.93106382489415,0.001956616754180978,-2.4483595027917473,0,0.8677248677248677,6.107834695317354,GOAL_TO_PATH_TIMEOUT
