time_sec,coverage_proxy,odom_total_distance,coverage_gain_per_meter,path_length_regret_avg,near_high_gain_candidate_ignored_count,route_revisit_ratio,route_tortuosity,main_route_issue
30.030834197998047,0.08548078338978059,4.9203464646249895,0.001586158031431054,7.319791810888277,0,0.88,1.0719267628528526,GOAL_TO_PATH_TIMEOUT
60.04150366783142,0.08908849948461199,11.323718771536559,0.001007810542399329,4.964624532765883,0,0.875,1.418640670957244,GOAL_TO_PATH_TIMEOUT
90.05684161186218,0.1058017964953615,21.60903378385198,0.0013015602848882053,2.023892590113116,0,0.8679245283018868,3.065399226519791,GOAL_TO_PATH_TIMEOUT
120.06317019462585,0.12170519805625092,27.720364336368004,0.0015883218991820593,0.9877961747352266,0,0.8666666666666667,5.240381146606055,TRAVEL_TRAJ_MISSING_AFTER_GOAL
150.0750184059143,0.12177882491532911,28.088333990197476,0.0015701354378379342,1.1558556700065088,0,0.8613138686131387,4.964770233834117,TRAVEL_TRAJ_MISSING_AFTER_GOAL
180.10840106010437,0.12597555588278603,32.094222095350176,0.0015049194653105915,2.50531570340498,0,0.8653846153846154,4.735579891488652,TRAVEL_TRAJ_MISSING_AFTER_GOAL
210.11620116233826,0.12604918274186422,33.14057674968115,0.0014596259678805183,2.6688439674569713,0,0.8695652173913043,4.585606949619389,TRAVEL_TRAJ_MISSING_AFTER_GOAL
240.11656856536865,0.12604918274186422,33.14057674968115,0.0014596259678805183,2.6688439674569713,0,0.8695652173913043,4.585606949619388,UAV_IDLE_DUE_TO_NO_PATH
270.1168932914734,0.12604918274186422,33.14057674968115,0.0014596259678805183,2.6688439674569713,0,0.8695652173913043,4.585606949619388,UAV_IDLE_DUE_TO_NO_PATH
300.0085337162018,0.12604918274186422,33.14057674968115,0.0014596259678805183,2.6688439674569713,0,0.8695652173913043,4.585606949619388,UAV_IDLE_DUE_TO_NO_PATH
