time_sec,odom_total_distance,odom_net_displacement,goal_count,active_path_count,active_path_update_count,travel_traj_count,travel_traj_update_count,position_cmd_count,position_cmd_update_count,frontier_candidates,frontier_viewpoints
70.34123826026917,0.10123519195861462,0.10123519195861475,141,704,1,727,47,1408,1,106,43
71.34298896789551,0.10123519195861462,0.10123519195861475,143,714,1,737,47,1427,1,106,43
72.34383273124695,0.10123519195861462,0.10123519195861475,145,724,1,747,47,1448,1,106,43
73.34452962875366,0.10123519195861462,0.10123519195861475,147,734,1,757,47,1468,1,106,43
74.34765386581421,0.10123519195861462,0.10123519195861475,149,744,1,767,47,1488,1,106,43
75.3698742389679,0.10123519195861462,0.10123519195861475,151,754,1,777,47,1508,1,106,43
76.37257695198059,0.10123519195861462,0.10123519195861475,153,764,1,787,47,1528,1,106,43
77.37279891967773,0.10123519195861462,0.10123519195861475,155,774,1,797,47,1548,1,106,43
78.37351489067078,0.10123519195861462,0.10123519195861475,157,784,1,807,47,1568,1,106,43
79.37382125854492,0.10123519195861462,0.10123519195861475,159,794,1,817,47,1588,1,106,43
80.37455081939697,0.10123519195861462,0.10123519195861475,161,804,1,827,47,1608,1,106,43
81.37488889694214,0.10123519195861462,0.10123519195861475,163,814,1,837,47,1628,1,106,43
82.40542960166931,0.10123519195861462,0.10123519195861475,165,824,1,847,47,1648,1,106,43
83.40597319602966,0.10123519195861462,0.10123519195861475,167,834,1,857,47,1668,1,106,43
84.40757179260254,0.10123519195861462,0.10123519195861475,169,844,1,867,47,1688,1,106,43
85.43822622299194,0.10123519195861462,0.10123519195861475,171,855,1,877,47,1708,1,106,43
86.43839907646179,0.10123519195861462,0.10123519195861475,173,865,1,887,47,1728,1,106,43
87.43962264060974,0.10123519195861462,0.10123519195861475,175,875,1,897,47,1749,1,106,43
88.44066858291626,0.10123519195861462,0.10123519195861475,177,885,1,907,47,1769,1,106,43
89.44155979156494,0.10123519195861462,0.10123519195861475,179,895,1,918,47,1789,1,106,43
90.44200611114502,0.10123519195861462,0.10123519195861475,181,905,1,928,47,1809,1,106,43
91.47194862365723,0.10123519195861462,0.10123519195861475,183,915,1,938,47,1830,1,106,43
92.47242879867554,0.10123519195861462,0.10123519195861475,185,925,1,948,47,1850,1,106,43
93.4735631942749,0.10123519195861462,0.10123519195861475,187,935,1,958,47,1870,1,106,43
94.47375011444092,0.10123519195861462,0.10123519195861475,189,945,1,968,47,1890,1,106,43
95.4738655090332,0.10123519195861462,0.10123519195861475,191,955,1,978,47,1910,1,106,43
96.47465324401855,0.10123519195861462,0.10123519195861475,193,965,1,988,47,1930,1,106,43
97.505774974823,0.10123519195861462,0.10123519195861475,195,975,1,998,47,1950,1,106,43
98.50593090057373,0.10123519195861462,0.10123519195861475,197,985,1,1008,47,1970,1,106,43
99.50699853897095,0.10123519195861462,0.10123519195861475,199,995,1,1018,47,1990,1,106,43
100.53705382347107,0.10123519195861462,0.10123519195861475,201,1006,1,1028,47,2010,1,106,43
101.5370659828186,0.10123519195861462,0.10123519195861475,203,1016,1,1038,47,2030,1,106,43
102.5402569770813,0.10123519195861462,0.10123519195861475,205,1026,1,1048,47,2051,1,106,43
103.54081416130066,0.10123519195861462,0.10123519195861475,207,1036,1,1058,47,2071,1,106,43
104.54175901412964,0.10123519195861462,0.10123519195861475,209,1046,1,1069,47,2091,1,106,43
105.54411435127258,0.10123519195861462,0.10123519195861475,211,1056,1,1079,47,2111,1,106,43
106.54445147514343,0.10123519195861462,0.10123519195861475,213,1066,1,1089,47,2132,1,106,43
107.57206654548645,0.10123519195861462,0.10123519195861475,215,1076,1,1099,47,2152,1,106,43
108.57254242897034,0.10123519195861462,0.10123519195861475,217,1086,1,1109,47,2172,1,106,43
109.57344365119934,0.10123519195861462,0.10123519195861475,219,1096,1,1119,47,2192,1,106,43
110.57363724708557,0.10123519195861462,0.10123519195861475,221,1106,1,1129,47,2212,1,106,43
111.57482075691223,0.10123519195861462,0.10123519195861475,223,1116,1,1139,47,2232,1,106,43
112.5749773979187,0.10123519195861462,0.10123519195861475,225,1126,1,1149,47,2252,1,106,43
113.60565233230591,0.10123519195861462,0.10123519195861475,227,1136,1,1159,47,2272,1,106,43
114.60598230361938,0.10123519195861462,0.10123519195861475,229,1146,1,1169,47,2292,1,106,43
115.60682797431946,0.10123519195861462,0.10123519195861475,231,1156,1,1179,47,2312,1,106,43
116.60752201080322,0.10123519195861462,0.10123519195861475,233,1166,1,1189,47,2332,1,106,43
117.60838031768799,0.10123519195861462,0.10123519195861475,235,1176,1,1199,47,2352,1,106,43
118.63946866989136,0.10123519195861462,0.10123519195861475,237,1187,1,1209,47,2372,1,106,43
119.64138317108154,0.10123519195861462,0.10123519195861475,239,1197,1,1220,47,2393,1,106,43
120.64290833473206,0.10123519195861462,0.10123519195861475,241,1207,1,1230,47,2414,1,106,43
121.6455659866333,0.10123519195861462,0.10123519195861475,243,1217,1,1240,47,2433,1,106,43
122.64571523666382,0.10123519195861462,0.10123519195861475,245,1227,1,1250,47,2453,1,106,43
123.64586853981018,0.10123519195861462,0.10123519195861475,247,1237,1,1260,47,2474,1,106,43
124.6727397441864,0.10123519195861462,0.10123519195861475,249,1247,1,1270,47,2494,1,106,43
125.67388844490051,0.10123519195861462,0.10123519195861475,251,1257,1,1280,47,2514,1,106,43
126.70560264587402,0.10123519195861462,0.10123519195861475,253,1267,1,1290,47,2534,1,106,43
127.70587182044983,0.10123519195861462,0.10123519195861475,255,1277,1,1300,47,2554,1,106,43
128.7072570323944,0.10123519195861462,0.10123519195861475,257,1287,1,1310,47,2574,1,106,43
129.73973512649536,0.10123519195861462,0.10123519195861475,259,1298,1,1320,47,2594,1,106,43
130.74012875556946,0.10123519195861462,0.10123519195861475,261,1308,1,1331,47,2615,1,106,43
131.74017548561096,0.10123519195861462,0.10123519195861475,263,1318,1,1340,47,2634,1,106,43
132.74175691604614,0.10123519195861462,0.10123519195861475,265,1328,1,1351,47,2656,1,106,43
133.74270009994507,0.10123519195861462,0.10123519195861475,267,1338,1,1361,47,2675,1,106,43
134.74277257919312,0.10123519195861462,0.10123519195861475,269,1348,1,1370,47,2696,1,106,43
135.74577808380127,0.10123519195861462,0.10123519195861475,271,1358,1,1381,47,2716,1,106,43
136.77012062072754,0.10123519195861462,0.10123519195861475,273,1368,1,1391,47,2736,1,106,43
137.77264428138733,0.10123519195861462,0.10123519195861475,275,1378,1,1401,47,2756,1,106,43
138.7731420993805,0.10123519195861462,0.10123519195861475,277,1388,1,1411,47,2776,1,106,43
139.77347707748413,0.10123519195861462,0.10123519195861475,279,1398,1,1421,47,2796,1,106,43
140.77386283874512,0.10123519195861462,0.10123519195861475,281,1408,1,1431,47,2816,1,106,43
141.77457189559937,0.10123519195861462,0.10123519195861475,283,1418,1,1441,47,2836,1,106,43
142.80598878860474,0.10123519195861462,0.10123519195861475,285,1428,1,1451,47,2856,1,106,43
143.806072473526,0.10123519195861462,0.10123519195861475,287,1438,1,1461,47,2876,1,106,43
144.8067226409912,0.10123519195861462,0.10123519195861475,289,1448,1,1471,47,2896,1,106,43
145.8068025112152,0.10123519195861462,0.10123519195861475,291,1458,1,1481,47,2916,1,106,43
146.80754351615906,0.10123519195861462,0.10123519195861475,293,1468,1,1491,47,2936,1,106,43
147.81249833106995,0.10123519195861462,0.10123519195861475,296,1478,1,1501,47,2956,1,106,43
148.81351137161255,0.10123519195861462,0.10123519195861475,298,1488,1,1511,47,2976,1,106,43
149.81426668167114,0.10123519195861462,0.10123519195861475,300,1498,1,1521,47,2996,1,106,43
150.83811163902283,0.10123519195861462,0.10123519195861475,302,1509,1,1531,47,3016,1,106,43
151.83961153030396,0.10123519195861462,0.10123519195861475,304,1519,1,1541,47,3036,1,106,43
152.83962845802307,0.10123519195861462,0.10123519195861475,306,1529,1,1551,47,3057,1,106,43
153.83971905708313,0.10123519195861462,0.10123519195861475,308,1539,1,1561,47,3078,1,106,43
154.84148693084717,0.10123519195861462,0.10123519195861475,310,1549,1,1572,47,3098,1,106,43
155.84197902679443,0.10123519195861462,0.10123519195861475,312,1559,1,1582,47,3117,1,106,43
156.84199166297913,0.10123519195861462,0.10123519195861475,314,1569,1,1592,47,3138,1,106,43
157.87178921699524,0.10123519195861462,0.10123519195861475,316,1579,1,1602,47,3158,1,106,43
158.8726634979248,0.10123519195861462,0.10123519195861475,318,1589,1,1612,47,3178,1,106,43
159.87315106391907,0.10123519195861462,0.10123519195861475,320,1599,1,1622,47,3198,1,106,43
160.87481260299683,0.10123519195861462,0.10123519195861475,322,1609,1,1632,47,3218,1,106,43
161.875324010849,0.10123519195861462,0.10123519195861475,324,1619,1,1642,47,3238,1,106,43
162.87551355361938,0.10123519195861462,0.10123519195861475,326,1629,1,1652,47,3258,1,106,43
163.90561056137085,0.10123519195861462,0.10123519195861475,328,1639,1,1662,47,3278,1,106,43
164.90579843521118,0.10123519195861462,0.10123519195861475,330,1649,1,1672,47,3298,1,106,43
165.90584516525269,0.10123519195861462,0.10123519195861475,332,1659,1,1682,47,3318,1,106,43
166.90595602989197,0.10123519195861462,0.10123519195861475,334,1669,1,1692,47,3338,1,106,43
167.90607857704163,0.10123519195861462,0.10123519195861475,336,1679,1,1702,47,3358,1,106,43
168.90676999092102,0.10123519195861462,0.10123519195861475,338,1689,1,1712,47,3378,1,106,43
169.90715050697327,0.10123519195861462,0.10123519195861475,340,1699,1,1722,47,3398,1,106,43
170.90780186653137,0.10123519195861462,0.10123519195861475,342,1709,1,1732,47,3418,1,106,43
171.93819761276245,0.10123519195861462,0.10123519195861475,344,1720,1,1742,47,3438,1,106,43
172.93827414512634,0.10123519195861462,0.10123519195861475,346,1730,1,1753,47,3459,1,106,43
173.93992161750793,0.10123519195861462,0.10123519195861475,348,1740,1,1762,47,3480,1,106,43
174.94024991989136,0.10123519195861462,0.10123519195861475,350,1750,1,1772,47,3499,1,106,43
175.94186425209045,0.10123519195861462,0.10123519195861475,352,1760,1,1783,47,3520,1,106,43
176.94364762306213,0.10123519195861462,0.10123519195861475,354,1770,1,1793,47,3539,1,106,43
177.9462764263153,0.10123519195861462,0.10123519195861475,356,1780,1,1803,47,3559,1,106,43
178.9719362258911,0.10123519195861462,0.10123519195861475,358,1790,1,1813,47,3580,1,106,43
179.9723560810089,0.10123519195861462,0.10123519195861475,360,1800,1,1823,47,3600,1,106,43
180.97355914115906,0.10123519195861462,0.10123519195861475,362,1810,1,1833,47,3620,1,106,43
181.97380113601685,0.10123519195861462,0.10123519195861475,364,1820,1,1843,47,3640,1,106,43
182.97426557540894,0.10123519195861462,0.10123519195861475,366,1830,1,1853,47,3660,1,106,43
184.0061047077179,0.10123519195861462,0.10123519195861475,368,1840,1,1863,47,3680,1,106,43
185.00769996643066,0.10123519195861462,0.10123519195861475,370,1850,1,1873,47,3700,1,106,43
186.03811979293823,0.10123519195861462,0.10123519195861475,372,1861,1,1883,47,3720,1,106,43
187.03878116607666,0.10123519195861462,0.10123519195861475,374,1871,1,1893,47,3740,1,106,43
188.03990125656128,0.10123519195861462,0.10123519195861475,376,1881,1,1903,47,3760,1,106,43
189.0403070449829,0.10123519195861462,0.10123519195861475,378,1891,1,1913,47,3781,1,106,43
190.0403332710266,0.10123519195861462,0.10123519195861475,380,1901,1,1923,47,3801,1,106,43
191.04287672042847,0.10123519195861462,0.10123519195861475,382,1911,1,1934,47,3822,1,106,43
192.07244157791138,0.10123519195861462,0.10123519195861475,384,1921,1,1944,47,3842,1,106,43
193.07247304916382,0.10123519195861462,0.10123519195861475,386,1931,1,1954,47,3862,1,106,43
194.07257843017578,0.10123519195861462,0.10123519195861475,388,1941,1,1964,47,3882,1,106,43
195.07333993911743,0.10123519195861462,0.10123519195861475,390,1951,1,1974,47,3902,1,106,43
196.0746510028839,0.10123519195861462,0.10123519195861475,392,1961,1,1984,47,3922,1,106,43
197.10562372207642,0.10123519195861462,0.10123519195861475,394,1971,1,1994,47,3942,1,106,43
198.10563564300537,0.10123519195861462,0.10123519195861475,396,1981,1,2004,47,3962,1,106,43
199.10638976097107,0.10123519195861462,0.10123519195861475,398,1991,1,2014,47,3982,1,106,43
200.10763692855835,0.10123519195861462,0.10123519195861475,400,2001,1,2024,47,4002,1,106,43
201.10793590545654,0.10123519195861462,0.10123519195861475,402,2011,1,2034,47,4022,1,106,43
202.1081793308258,0.10123519195861462,0.10123519195861475,404,2021,1,2044,47,4042,1,106,43
203.1384401321411,0.10123519195861462,0.10123519195861475,406,2032,1,2054,47,4062,1,106,43
204.13933539390564,0.10123519195861462,0.10123519195861475,408,2042,1,2064,47,4082,1,106,43
205.13948345184326,0.10123519195861462,0.10123519195861475,410,2052,1,2074,47,4102,1,106,43
206.14183115959167,0.10123519195861462,0.10123519195861475,412,2062,1,2085,47,4124,1,106,43
207.14259576797485,0.10123519195861462,0.10123519195861475,414,2072,1,2095,47,4144,1,106,43
208.1452808380127,0.10123519195861462,0.10123519195861475,416,2082,1,2105,47,4163,1,106,43
209.17292714118958,0.10123519195861462,0.10123519195861475,418,2092,1,2115,47,4184,1,106,43
210.20589089393616,0.10123519195861462,0.10123519195861475,420,2102,1,2125,47,4204,1,106,43
211.20655417442322,0.10123519195861462,0.10123519195861475,422,2112,1,2135,47,4224,1,106,43
212.2069444656372,0.10123519195861462,0.10123519195861475,424,2122,1,2145,47,4244,1,106,43
213.20694947242737,0.10123519195861462,0.10123519195861475,426,2132,1,2155,47,4264,1,106,43
214.20696234703064,0.10123519195861462,0.10123519195861475,428,2142,1,2165,47,4284,1,106,43
215.2370388507843,0.10123519195861462,0.10123519195861475,430,2153,1,2175,47,4304,1,106,43
216.23829913139343,0.10123519195861462,0.10123519195861475,432,2163,1,2185,47,4324,1,106,43
217.23968863487244,0.10123519195861462,0.10123519195861475,434,2173,1,2195,47,4344,1,106,43
218.23980808258057,0.10123519195861462,0.10123519195861475,436,2183,1,2205,47,4366,1,106,43
219.2400770187378,0.10123519195861462,0.10123519195861475,438,2193,1,2215,47,4386,1,106,43
220.24023842811584,0.10123519195861462,0.10123519195861475,440,2203,1,2226,47,4405,1,106,43
221.24209022521973,0.10123519195861462,0.10123519195861475,442,2213,1,2236,47,4426,1,106,43
222.24309015274048,0.10123519195861462,0.10123519195861475,444,2223,1,2246,47,4446,1,106,43
223.2436809539795,0.10123519195861462,0.10123519195861475,446,2233,1,2255,47,4466,1,106,43
224.24384593963623,0.10123519195861462,0.10123519195861475,448,2243,1,2266,47,4485,1,106,43
225.26707887649536,0.10123519195861462,0.10123519195861475,450,2253,1,2276,47,4506,1,106,43
226.27282190322876,0.10123519195861462,0.10123519195861475,452,2263,1,2286,47,4526,1,106,43
227.2734730243683,0.10123519195861462,0.10123519195861475,454,2273,1,2296,47,4546,1,106,43
228.27362418174744,0.10123519195861462,0.10123519195861475,456,2283,1,2306,47,4566,1,106,43
229.27408385276794,0.10123519195861462,0.10123519195861475,458,2293,1,2316,47,4586,1,106,43
230.27412676811218,0.10123519195861462,0.10123519195861475,460,2303,1,2326,47,4606,1,106,43
231.3057746887207,0.10123519195861462,0.10123519195861475,462,2313,1,2336,47,4626,1,106,43
232.30581307411194,0.10123519195861462,0.10123519195861475,464,2323,1,2346,47,4646,1,106,43
233.30667304992676,0.10123519195861462,0.10123519195861475,466,2333,1,2356,47,4666,1,106,43
234.30761122703552,0.10123519195861462,0.10123519195861475,468,2343,1,2366,47,4686,1,106,43
235.31251788139343,0.10123519195861462,0.10123519195861475,471,2353,1,2376,47,4706,1,106,43
236.31376910209656,0.10123519195861462,0.10123519195861475,473,2363,1,2386,47,4726,1,106,43
237.33708119392395,0.10123519195861462,0.10123519195861475,475,2374,1,2396,47,4746,1,106,43
238.33709406852722,0.10123519195861462,0.10123519195861475,477,2384,1,2406,47,4766,1,106,43
239.3380992412567,0.10123519195861462,0.10123519195861475,479,2394,1,2416,47,4786,1,106,43
240.33812260627747,0.10123519195861462,0.10123519195861475,481,2404,1,2426,47,4806,1,106,43
241.33981657028198,0.10123519195861462,0.10123519195861475,483,2414,1,2436,47,4826,1,106,43
242.33998489379883,0.10123519195861462,0.10123519195861475,485,2424,1,2446,47,4847,1,106,43
243.34138321876526,0.10123519195861462,0.10123519195861475,487,2434,1,2456,47,4867,1,106,43
244.34173703193665,0.10123519195861462,0.10123519195861475,489,2444,1,2467,47,4887,1,106,43
245.35859751701355,0.10123519195861462,0.10123519195861475,491,2454,1,2477,47,4908,1,106,43
246.37238574028015,0.10123519195861462,0.10123519195861475,493,2464,1,2487,47,4928,1,106,43
247.37246417999268,0.10123519195861462,0.10123519195861475,495,2474,1,2497,47,4948,1,106,43
248.37343049049377,0.10123519195861462,0.10123519195861475,497,2484,1,2507,47,4968,1,106,43
249.37382769584656,0.10123519195861462,0.10123519195861475,499,2494,1,2517,47,4988,1,106,43
250.37442636489868,0.10123519195861462,0.10123519195861475,501,2504,1,2527,47,5008,1,106,43
251.37461018562317,0.10123519195861462,0.10123519195861475,503,2514,1,2537,47,5028,1,106,43
252.40622782707214,0.10123519195861462,0.10123519195861475,505,2524,1,2547,47,5048,1,106,43
253.40710926055908,0.10123519195861462,0.10123519195861475,507,2534,1,2557,47,5068,1,106,43
254.40748143196106,0.10123519195861462,0.10123519195861475,509,2544,1,2567,47,5088,1,106,43
255.4077594280243,0.10123519195861462,0.10123519195861475,511,2554,1,2577,47,5108,1,106,43
256.40778279304504,0.10123519195861462,0.10123519195861475,513,2564,1,2587,47,5128,1,106,43
257.43624901771545,0.10123519195861462,0.10123519195861475,515,2574,1,2597,47,5149,1,106,43
258.4393391609192,0.10123519195861462,0.10123519195861475,517,2585,1,2607,47,5168,1,106,43
259.43983221054077,0.10123519195861462,0.10123519195861475,519,2595,1,2618,47,5189,1,106,43
260.4399244785309,0.10123519195861462,0.10123519195861475,521,2605,1,2627,47,5209,1,106,43
261.43994903564453,0.10123519195861462,0.10123519195861475,523,2615,1,2637,47,5229,1,106,43
262.4416389465332,0.10123519195861462,0.10123519195861475,525,2625,1,2647,47,5249,1,106,43
263.44252133369446,0.10123519195861462,0.10123519195861475,527,2635,1,2658,47,5270,1,106,43
264.44340682029724,0.10123519195861462,0.10123519195861475,529,2645,1,2668,47,5290,1,106,43
265.4438621997833,0.10123519195861462,0.10123519195861475,531,2655,1,2678,47,5310,1,106,43
266.444274187088,0.10123519195861462,0.10123519195861475,533,2665,1,2688,47,5330,1,106,43
267.44451880455017,0.10123519195861462,0.10123519195861475,535,2675,1,2698,47,5350,1,106,43
268.44527292251587,0.10123519195861462,0.10123519195861475,537,2685,1,2708,47,5370,1,106,43
269.4725139141083,0.10123519195861462,0.10123519195861475,539,2695,1,2718,47,5390,1,106,43
270.4726300239563,0.10123519195861462,0.10123519195861475,541,2705,1,2728,47,5410,1,106,43
271.47362899780273,0.10123519195861462,0.10123519195861475,543,2715,1,2738,47,5430,1,106,43
272.47377038002014,0.10123519195861462,0.10123519195861475,545,2725,1,2748,47,5450,1,106,43
273.47397208213806,0.10123519195861462,0.10123519195861475,547,2735,1,2758,47,5470,1,106,43
274.4740889072418,0.10123519195861462,0.10123519195861475,549,2745,1,2768,47,5490,1,106,43
275.4742388725281,0.10123519195861462,0.10123519195861475,551,2755,1,2778,47,5510,1,106,43
276.4748775959015,0.10123519195861462,0.10123519195861475,553,2765,1,2788,47,5530,1,106,43
277.50564336776733,0.10123519195861462,0.10123519195861475,555,2775,1,2798,47,5550,1,106,43
278.50567150115967,0.10123519195861462,0.10123519195861475,557,2785,1,2808,47,5570,1,106,43
279.5069315433502,0.10123519195861462,0.10123519195861475,559,2795,1,2818,47,5590,1,106,43
280.50693678855896,0.10123519195861462,0.10123519195861475,561,2805,1,2828,47,5610,1,106,43
281.5073471069336,0.10123519195861462,0.10123519195861475,563,2815,1,2838,47,5630,1,106,43
282.50746726989746,0.10123519195861462,0.10123519195861475,565,2825,1,2848,47,5650,1,106,43
283.50752782821655,0.10123519195861462,0.10123519195861475,567,2835,1,2858,47,5670,1,106,43
284.512229681015,0.10123519195861462,0.10123519195861475,569,2845,1,2868,47,5690,1,106,43
285.538330078125,0.10123519195861462,0.10123519195861475,571,2856,1,2878,47,5710,1,106,43
286.5385835170746,0.10123519195861462,0.10123519195861475,573,2866,1,2888,47,5730,1,106,43
287.5390956401825,0.10123519195861462,0.10123519195861475,575,2876,1,2898,47,5750,1,106,43
288.540155172348,0.10123519195861462,0.10123519195861475,577,2886,1,2908,47,5771,1,106,43
289.54040002822876,0.10123519195861462,0.10123519195861475,579,2896,1,2918,47,5791,1,106,43
290.54046392440796,0.10123519195861462,0.10123519195861475,581,2906,1,2928,47,5812,1,106,43
291.541380405426,0.10123519195861462,0.10123519195861475,583,2916,1,2939,47,5831,1,106,43
292.5418863296509,0.10123519195861462,0.10123519195861475,585,2926,1,2948,47,5851,1,106,43
293.54292368888855,0.10123519195861462,0.10123519195861475,587,2936,1,2959,47,5872,1,106,43
294.571848154068,0.10123519195861462,0.10123519195861475,589,2946,1,2969,47,5892,1,106,43
295.5726282596588,0.10123519195861462,0.10123519195861475,591,2956,1,2979,47,5912,1,106,43
296.5733950138092,0.10123519195861462,0.10123519195861475,593,2966,1,2989,47,5932,1,106,43
297.5743808746338,0.10123519195861462,0.10123519195861475,595,2976,1,2999,47,5952,1,106,43
298.57441306114197,0.10123519195861462,0.10123519195861475,597,2986,1,3009,47,5972,1,106,43
299.5746920108795,0.10123519195861462,0.10123519195861475,599,2996,1,3019,47,5992,1,106,43
