time_sec,coverage_proxy,odom_total_distance,coverage_gain_per_meter,path_length_regret_avg,near_high_gain_candidate_ignored_count,route_revisit_ratio,route_tortuosity,main_route_issue
30.027833223342896,0.1041820055956413,5.6065540880669875,0.0037820977166083247,0.06470019447709345,0,0.8148148148148149,1.2735556786890019,LOCAL_REGION_REVISIT
60.02879786491394,0.12222058606979826,13.88258902937849,0.0028267865457681893,-1.746133078623335,0,0.8507462686567164,2.0895673633453473,LOCAL_REGION_REVISIT
90.03497123718262,0.12766897364158444,22.99895050879887,0.0019431975143111172,-3.1417547731776994,0,0.8738738738738738,2.5157854231501227,LOCAL_REGION_REVISIT
120.03509736061096,0.14173170372551908,30.614571980942895,0.001919159071731286,-0.9702335073362319,0,0.8783783783783784,2.6524717783576013,PATH_COST_UNDERWEIGHTED
150.04017448425293,0.15086143425121484,35.76948503109111,0.0018978177631321087,0.11418313976830212,0,0.8786127167630058,2.2927708084897525,PATH_COST_UNDERWEIGHTED
180.06100344657898,0.16941540273891917,44.23795556135018,0.001953931447802172,-0.1615759413686942,0,0.8685446009389671,2.6323584083744707,PATH_COST_UNDERWEIGHTED
210.09414219856262,0.19628920630245913,54.71104273719771,0.0020710944345481664,-0.28760956413019273,0,0.8745247148288974,4.569400383391113,PATH_COST_UNDERWEIGHTED
240.0945384502411,0.23332351641878957,65.0372876885721,0.002311689979409846,-0.3210295696985522,0,0.8753993610223643,4.021172300649415,PATH_COST_UNDERWEIGHTED
270.1278293132782,0.23965542629951406,70.12218440680914,0.002234356465700431,-0.2782231217097695,0,0.8757396449704142,3.983828758249201,PATH_COST_UNDERWEIGHTED
300.0274419784546,0.2420114857900162,74.23876774138787,0.0021421963274349067,-0.024262699831228432,0,0.8770949720670391,3.770145537369512,PATH_COST_UNDERWEIGHTED
