time_sec,event_type,reason,position,goal,frontier_count,coverage_proxy,trajectory_count
45.041372537612915,MOTION_STUCK,20s_displacement_below_0.2m_with_planner_output,"[-0.09999999999999992, -1.7000000000000028, 1.2]","[-6.0, -9.0, 1.2]",108,0.10005890148726256,972
45.32852745056152,REPEATED_GOAL,three_consecutive_goals_within_0.5m,"[-0.09999999999999992, -1.7000000000000028, 1.2]","[-6.0, -9.0, 1.2]",108,0.10005890148726256,977
50.041775703430176,MOTION_STUCK,20s_displacement_below_0.2m_with_planner_output,"[-0.09999999999999992, -1.7000000000000028, 1.2]","[-6.0, -9.0, 1.2]",108,0.10005890148726256,1075
50.331807136535645,REPEATED_GOAL,three_consecutive_goals_within_0.5m,"[-0.09999999999999992, -1.7000000000000028, 1.2]","[-6.0, -9.0, 1.2]",108,0.10005890148726256,1079
55.04193162918091,MOTION_STUCK,20s_displacement_below_0.2m_with_planner_output,"[-0.09999999999999992, -1.7000000000000028, 1.2]","[-6.0, -9.0, 1.2]",108,0.10005890148726256,1177
55.82844877243042,REPEATED_GOAL,three_consecutive_goals_within_0.5m,"[-0.09999999999999992, -1.7000000000000028, 1.2]","[-6.0, -9.0, 1.2]",108,0.10005890148726256,1191
60.04644560813904,MOTION_STUCK,20s_displacement_below_0.2m_with_planner_output,"[-0.09999999999999992, -1.7000000000000028, 1.2]","[-6.0, -9.0, 1.2]",108,0.10005890148726256,1279
60.4137008190155,COVERAGE_STALL,20s_frontier_stable_and_coverage_gain_below_0.01,"[-0.09999999999999992, -1.7000000000000028, 1.2]","[-6.0, -9.0, 1.2]",108,0.10005890148726256,1285
61.328356981277466,REPEATED_GOAL,three_consecutive_goals_within_0.5m,"[-0.09999999999999992, -1.7000000000000028, 1.2]","[-6.0, -9.0, 1.2]",108,0.10005890148726256,1305
65.0469160079956,MOTION_STUCK,20s_displacement_below_0.2m_with_planner_output,"[-0.09999999999999992, -1.7000000000000028, 1.2]","[-6.0, -9.0, 1.2]",108,0.10005890148726256,1381
66.32888984680176,REPEATED_GOAL,three_consecutive_goals_within_0.5m,"[-0.09999999999999992, -1.7000000000000028, 1.2]","[-6.0, -9.0, 1.2]",108,0.10005890148726256,1407
70.04723858833313,MOTION_STUCK,20s_displacement_below_0.2m_with_planner_output,"[-0.09999999999999992, -1.7000000000000028, 1.2]","[-6.0, -9.0, 1.2]",108,0.10005890148726256,1485
71.82838320732117,REPEATED_GOAL,three_consecutive_goals_within_0.5m,"[-0.09999999999999992, -1.7000000000000028, 1.2]","[-6.0, -9.0, 1.2]",108,0.10005890148726256,1519
75.07961630821228,MOTION_STUCK,20s_displacement_below_0.2m_with_planner_output,"[-0.09999999999999992, -1.7000000000000028, 1.2]","[-6.0, -9.0, 1.2]",108,0.10005890148726256,1587
77.3284101486206,REPEATED_GOAL,three_consecutive_goals_within_0.5m,"[-0.09999999999999992, -1.7000000000000028, 1.2]","[-6.0, -9.0, 1.2]",108,0.10005890148726256,1631
80.07978653907776,MOTION_STUCK,20s_displacement_below_0.2m_with_planner_output,"[-0.09999999999999992, -1.7000000000000028, 1.2]","[-6.0, -9.0, 1.2]",108,0.10005890148726256,1689
80.41447687149048,COVERAGE_STALL,20s_frontier_stable_and_coverage_gain_below_0.01,"[-0.09999999999999992, -1.7000000000000028, 1.2]","[-6.0, -9.0, 1.2]",108,0.10005890148726256,1695
82.82870316505432,REPEATED_GOAL,three_consecutive_goals_within_0.5m,"[-0.09999999999999992, -1.7000000000000028, 1.2]","[-6.0, -9.0, 1.2]",108,0.10005890148726256,1743
88.32859373092651,REPEATED_GOAL,three_consecutive_goals_within_0.5m,"[-1.9749393212582533, -2.9963972143454543, 1.2]","[-9.0, -11.0, 1.2]",111,0.1058754233544397,1857
93.82867002487183,REPEATED_GOAL,three_consecutive_goals_within_0.5m,"[-2.784190633673545, -2.465504826236857, 1.2]","[-9.0, -11.0, 1.2]",101,0.10889412457664556,1971
99.32891464233398,REPEATED_GOAL,three_consecutive_goals_within_0.5m,"[-3.4272491575179407, -1.822750509634776, 1.2]","[-9.0, -11.0, 1.2]",113,0.11316448240318068,2087
104.82914209365845,REPEATED_GOAL,three_consecutive_goals_within_0.5m,"[-4.382449873229342, -1.5011217337771583, 1.2]","[-9.0, -11.0, 1.2]",121,0.11824473567957591,2205
104.8503360748291,MOTION_STUCK,20s_displacement_below_0.2m_with_planner_output,"[-4.382449873229342, -1.5011217337771583, 1.2]","[-9.0, -11.0, 1.2]",121,0.11824473567957591,2206
109.85601019859314,MOTION_STUCK,20s_displacement_below_0.2m_with_planner_output,"[-5.047725747133964, -2.0479556995905104, 1.2]","[-9.0, -11.0, 1.2]",123,0.12052716831099985,2315
110.32969236373901,REPEATED_GOAL,three_consecutive_goals_within_0.5m,"[-5.086121664753978, -2.0862504136846347, 1.2]","[-9.0, -11.0, 1.2]",123,0.12052716831099985,2323
114.8798155784607,MOTION_STUCK,20s_displacement_below_0.2m_with_planner_output,"[-5.387615684374608, -2.8718984132644927, 1.2]","[-9.0, -11.0, 1.2]",123,0.12384037696951848,2425
115.8287193775177,REPEATED_GOAL,three_consecutive_goals_within_0.5m,"[-5.465406767753464, -3.0069643274988733, 1.2]","[-9.0, -11.0, 1.2]",123,0.12384037696951848,2445
119.88114213943481,MOTION_STUCK,20s_displacement_below_0.2m_with_planner_output,"[-5.499788356664589, -3.9320395386587648, 1.2]","[-9.0, -11.0, 1.2]",123,0.12553379472831688,2535
