time_sec,odom_distance,net_displacement,coverage_proxy,explored_points,occupancy_points,global_cloud_points,frontier_candidates,frontier_viewpoints,goal_count,unique_goal_count,trajectory_count,planner_pos_cmd_count,stuck_event_count
0.02022528648376465,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
1.0423293113708496,3.3306690738754696e-16,3.3306690738754696e-16,0.10005890148726256,1359,185,13582,108,37,0,0,11,10,0
2.042466878890991,3.3306690738754696e-16,3.3306690738754696e-16,0.10005890148726256,1359,185,13582,108,37,4,1,40,40,0
3.0460686683654785,3.3306690738754696e-16,3.3306690738754696e-16,0.10005890148726256,1359,185,13582,108,37,6,1,61,61,0
4.046329498291016,3.3306690738754696e-16,3.3306690738754696e-16,0.10005890148726256,1359,185,13582,108,37,8,2,81,81,0
5.046508550643921,3.3306690738754696e-16,3.3306690738754696e-16,0.10005890148726256,1359,185,13582,108,37,10,2,103,101,0
6.048601388931274,3.3306690738754696e-16,3.3306690738754696e-16,0.10005890148726256,1359,185,13582,108,37,12,2,125,121,0
7.0487220287323,3.3306690738754696e-16,3.3306690738754696e-16,0.10005890148726256,1359,185,13582,108,37,14,2,147,141,0
8.049516916275024,3.3306690738754696e-16,3.3306690738754696e-16,0.10005890148726256,1359,185,13582,108,37,16,2,169,161,0
9.049651384353638,3.3306690738754696e-16,3.3306690738754696e-16,0.10005890148726256,1359,185,13582,108,37,18,2,191,181,0
10.079841613769531,3.3306690738754696e-16,3.3306690738754696e-16,0.10005890148726256,1359,185,13582,108,37,20,2,213,201,0
11.07998013496399,3.3306690738754696e-16,3.3306690738754696e-16,0.10005890148726256,1359,185,13582,108,37,22,2,235,221,0
12.080058574676514,3.3306690738754696e-16,3.3306690738754696e-16,0.10005890148726256,1359,185,13582,108,37,24,2,257,241,0
13.081204891204834,3.3306690738754696e-16,3.3306690738754696e-16,0.10005890148726256,1359,185,13582,108,37,26,2,279,261,0
14.082025527954102,3.3306690738754696e-16,3.3306690738754696e-16,0.10005890148726256,1359,185,13582,108,37,28,2,301,281,0
15.114575624465942,3.3306690738754696e-16,3.3306690738754696e-16,0.10005890148726256,1359,185,13582,108,37,30,2,323,301,0
16.115169286727905,3.3306690738754696e-16,3.3306690738754696e-16,0.10005890148726256,1359,185,13582,108,37,32,2,345,321,0
17.1159725189209,3.3306690738754696e-16,3.3306690738754696e-16,0.10005890148726256,1359,185,13582,108,37,34,2,367,341,0
18.13995361328125,3.3306690738754696e-16,3.3306690738754696e-16,0.10005890148726256,1359,185,13582,108,37,36,2,390,361,0
19.140097618103027,3.3306690738754696e-16,3.3306690738754696e-16,0.10005890148726256,1359,185,13582,108,37,38,2,412,382,0
20.141345024108887,3.3306690738754696e-16,3.3306690738754696e-16,0.10005890148726256,1359,185,13582,108,37,40,2,435,402,1
21.142261505126953,3.3306690738754696e-16,3.3306690738754696e-16,0.10005890148726256,1359,185,13582,108,37,42,2,457,422,1
22.14296841621399,3.3306690738754696e-16,3.3306690738754696e-16,0.10005890148726256,1359,185,13582,108,37,44,2,479,443,1
23.144166946411133,3.3306690738754696e-16,3.3306690738754696e-16,0.10005890148726256,1359,185,13582,108,37,46,2,501,463,1
24.146197080612183,3.3306690738754696e-16,3.3306690738754696e-16,0.10005890148726256,1359,185,13582,108,37,48,2,523,483,1
25.146458387374878,3.3306690738754696e-16,3.3306690738754696e-16,0.10005890148726256,1359,185,13582,108,37,50,2,545,503,2
26.147207260131836,3.3306690738754696e-16,3.3306690738754696e-16,0.10005890148726256,1359,185,13582,108,37,52,2,567,523,2
27.147603750228882,3.3306690738754696e-16,3.3306690738754696e-16,0.10005890148726256,1359,185,13582,108,37,54,2,589,543,2
